<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110224,5.65,5.88,5.63,5.88,22000
AAME,20110224,2.04,2.04,1.97,2.04,400
AAON,20110224,20.06,20.5467,20.0267,20.1467,48100
AAPL,20110224,344.02,345.15,338.37,342.88,17853500
AAWW,20110224,66.87,68.07,65.91,67.96,283100
AAXJ,20110224,59.36,59.38,58.8,59.25,409900
ABAX,20110224,25.91,25.91,25.3,25.77,70600
ABCB,20110224,9.97,9.97,9.87,9.94,55600
ABCD,20110224,3.68,3.7,3.57,3.61,89300
ABCO,20110224,25.59,25.59,24.97,25.235,133800
ABFS,20110224,24.01,24.03,23.15,23.53,288400
ABIO,20110224,17.94,18.3,17.76,17.88,7300
ABMD,20110224,12.3,12.85,12.3,12.83,230700
ABTL,20110224,5.5,5.9,5.5,5.9,259500
ACAD,20110224,1.49,1.55,1.47,1.5,279400
ACAS,20110224,9.12,9.26,8.88,9.13,3872300
ACAT,20110224,13.01,13.01,12.44,12.72,95800
ACCL,20110224,8.59,8.59,8.45,8.56,116200
ACET,20110224,7.78,7.98,7.71,7.95,120900
ACFN,20110224,3.62,3.77,3.58,3.71,54500
ACGL,20110224,29.2033,29.35,29.0567,29.1867,513600
ACHN,20110224,5.25,5.83,5.19,5.81,390600
ACIW,20110224,29.1,29.73,28.31,29.64,195600
ACLS,20110224,2.57,2.73,2.56,2.7,1409400
ACNB,20110224,15.51,15.55,15.3,15.5,8100
ACOR,20110224,20.6,20.97,20.43,20.6,829800
ACPW,20110224,11,11.9,10.9,11.15,289700
ACRX,20110224,4,4,3.65,3.75,32600
ACTG,20110224,22.43,24.03,22.43,23.69,319800
ACTS,20110224,2.48,2.48,2.47,2.47,21500
ACUR,20110224,3.17,3.24,3.1,3.2,51500
ACWI,20110224,47.9,47.99,47.43,47.81,145100
ACWX,20110224,44.78,44.84,44.35,44.72,54400
ACXM,20110224,16.65,16.69,16.29,16.55,509300
ADAT,20110224,1.06,1.12,1,1.04,9800
ADBE,20110224,33.35,33.63,32.94,33.45,3965400
ADEP,20110224,4.15,4.16,4.07,4.15,5000
ADES,20110224,14.79,14.85,14.15,14.47,80000
ADI,20110224,39.13,39.66,38.87,39.27,3035400
ADP,20110224,49.01,49.24,48.49,48.99,2023900
ADRA,20110224,28.56,28.67,28.4,28.56,39100
ADRD,20110224,22.73,22.73,22.57,22.68,8300
ADRE,20110224,46.31,46.48,45.99,46.21,63000
ADRU,20110224,22.11,22.11,21.99,22.1,900
ADSK,20110224,39.9,41.04,39.7,40.43,3938200
ADTN,20110224,43.61,44.71,43.42,44.69,1057600
ADUS,20110224,4.45,4.45,4.32,4.33,15200
ADVS,20110224,28.63,28.85,28.15,28.71,225800
AEGR,20110224,14.23,14.53,14.23,14.42,9900
AEHR,20110224,1.51,1.61,1.5,1.54,18400
AEIS,20110224,15.51,15.54,15.08,15.48,548200
AEPI,20110224,28.63,28.63,28.06,28.18,10700
AERL,20110224,9.95,10,9.7,9.88,63800
AETI,20110224,2.53,2.61,2.45,2.45,4200
AEY,20110224,3.15,3.2,3.15,3.19,31500
AEZS,20110224,10.62,10.98,10.44,10.56,2096300
AFAM,20110224,36.85,37.81,36.85,37.77,54400
AFCB,20110224,13.51,13.53,13.5,13.51,4000
AFCE,20110224,14.44,14.64,14.17,14.53,70500
AFFX,20110224,4.72,4.85,4.64,4.82,1572800
AFFY,20110224,6.53,6.65,6.32,6.34,222300
AFOP,20110224,12.98,13.1,12.75,13.09,116200
AFSI,20110224,18.95,19.12,18.81,18.88,139600
AGEN,20110224,0.93,0.95,0.93,0.93,119200
AGII,20110224,38.41,38.54,37.63,37.89,109600
AGNC,20110224,29.16,29.3,29.09,29.27,2316600
AGYS,20110224,5.27,5.44,5.2,5.38,169700
AHGP,20110224,53.49,54.17,52.8,54.04,26900
AHPI,20110224,4.86,4.98,4.75,4.77,2000
AIMC,20110224,20.92,21.06,20.61,20.94,116500
AINV,20110224,11.76,12.07,11.71,12.06,1978000
AIRM,20110224,19.0367,19.1133,18.5667,18.6667,117300
AIRT,20110224,9.65,9.65,9.45,9.45,6600
AIXG,20110224,39.86,40.09,39.46,40.07,153700
AKAM,20110224,39.87,40.56,39.17,39.66,6607100
AKRX,20110224,5.19,5.19,5.07,5.16,544800
ALCO,20110224,23.34,23.95,23.34,23.95,9000
ALGN,20110224,19.27,19.61,19.2,19.54,604700
ALGT,20110224,39.74,40.97,39.67,40.81,251500
ALIM,20110224,8.1,8.1,7.95,8.03,79700
ALKS,20110224,14.04,14.16,13.9,14.01,538300
ALLB,20110224,11.2,11.2,11.2,11.2,0
ALLT,20110224,14.78,14.9,14.52,14.53,163700
ALNY,20110224,11.36,11.65,10.96,11.1,325900
ALOG,20110224,52.72,53.09,52.15,53.07,42300
ALOT,20110224,7.56,7.56,7.56,7.56,0
ALSK,20110224,9.58,9.85,9.56,9.75,1503200
ALTE,20110224,20.97,21.07,20.49,20.82,635400
ALTI,20110224,2.55,2.55,2.42,2.47,130800
ALTR,20110224,40.15,40.85,39.73,40.78,5475900
ALVR,20110224,19.3,19.6,19.1,19.5,79700
ALXA,20110224,13,13.3,12.5,12.8,294800
ALXN,20110224,46.045,46.325,45.5,46.085,996400
AMAG,20110224,17.1,17.5,17.06,17.24,140300
AMAP,20110224,15.71,16.37,15.3,15.93,773400
AMAT,20110224,15.69,15.87,15.52,15.83,18660200
AMCC,20110224,9.95,10.21,9.94,10.15,945900
AMCF,20110224,4.57,4.81,4.57,4.78,5900
AMCN,20110224,6.69,6.69,6.61,6.67,40300
AMED,20110224,35,35.61,34.4,34.48,451300
AMGN,20110224,51.07,51.24,50.61,50.95,8616000
AMIC,20110224,5,5,5,5,0
AMKR,20110224,7.19,7.43,7.11,7.29,1668600
AMNB,20110224,21.27,21.3,20.84,21.08,12600
AMOT,20110224,7.02,7.45,6.87,7.42,56300
AMOV,20110224,27.7,27.7,27.7,27.7,200
AMRB,20110224,6.5,6.5,6.5,6.5,0
AMRI,20110224,4.37,4.38,4.29,4.31,65900
AMRN,20110224,8.05,8.24,7.8,8.16,1396100
AMRS,20110224,29.5,31.35,29.5,31.31,59500
AMSC,20110224,26.34,27.14,26.21,26.78,595300
AMSF,20110224,19.69,19.92,19.69,19.85,43500
AMSG,20110224,23.63,23.96,23.41,23.6,102600
AMSWA,20110224,6.53,6.85,6.51,6.85,52800
AMWD,20110224,19.68,19.8,19.16,19.25,25000
AMZN,20110224,177,179.75,174.56,177.75,4661100
ANAC,20110224,7.08,7.74,7.04,7.35,30500
ANAD,20110224,5.25,5.57,5.23,5.49,1411200
ANAT,20110224,80.9,81.89,80.01,80.21,26000
ANCB,20110224,10.31,10.47,10.3,10.47,17900
ANCI,20110224,4.92,4.92,4.8,4.89,8400
ANCX,20110224,6.95,6.95,6.85,6.9,6600
ANDE,20110224,46.82,47.42,46.05,46.71,121100
ANEN,20110224,18.52,19.96,18.52,19.83,82100
ANGO,20110224,16.69,16.69,16.5,16.58,68400
ANIK,20110224,8.52,8.6,8.42,8.51,83100
ANLY,20110224,3.21,3.57,3.15,3.44,51800
ANSS,20110224,53.98,55,52.78,54.11,900100
ANTH,20110224,5.48,5.64,5.33,5.64,113300
ANTP,20110224,3.5,3.6,3.5,3.55,4100
AOSL,20110224,12.4,12.97,12.34,12.89,148200
APAGF,20110224,71.8,74.13,71,73.74,20500
APEI,20110224,41.13,43.12,40.81,42.83,278600
APFC,20110224,5.94,6.04,5.94,6.04,2200
APOG,20110224,13.29,13.55,13.16,13.42,88400
APOL,20110224,44.41,45.24,44.3,45.16,2006800
APPY,20110224,3.42,3.54,3.3,3.42,111800
APRI,20110224,5.22,5.59,5.07,5.2,2591900
APSA,20110224,15.53,15.92,14.91,15.08,1500
ARAY,20110224,9.83,10.02,9.61,9.91,411400
ARCC,20110224,17.09,17.38,17.07,17.26,1559000
ARCI,20110224,4.34,4.39,4.25,4.25,17700
ARCW,20110224,2.8,2.8,2.8,2.8,0
ARDNA,20110224,76.98,77.92,76.85,77.92,1500
AREX,20110224,32.2,32.44,31.62,31.95,178500
ARIA,20110224,5.8,5.91,5.7,5.83,1386100
ARII,20110224,20.34,20.82,19.13,19.8,212100
ARKR,20110224,14.18,14.48,14.17,14.46,7400
ARLP,20110224,74,75.22,73.96,75.21,92400
ARMH,20110224,27.87,28.42,27.6,28.33,6475300
ARNA,20110224,1.61,1.65,1.61,1.63,1510500
AROW,20110224,24.21,24.44,24.15,24.39,25900
ARQL,20110224,6,6.21,5.98,6.21,156400
ARRS,20110224,12.94,13.2,12.81,13.02,1194200
ARRY,20110224,2.72,2.84,2.69,2.84,203500
ARTC,20110224,33.89,34.08,33.07,33.68,180600
ARTNA,20110224,19.26,19.38,19.2,19.38,9000
ARTW,20110224,11.01,11.48,10.75,11.17,48600
ARTX,20110224,1.47,1.5,1.47,1.5,10300
ARUN,20110224,29.35,30.31,28.79,29.65,2876200
ARWR,20110224,0.7,0.72,0.7,0.7,153200
ASBC,20110224,14.39,14.47,14.03,14.08,1251400
ASBI,20110224,5,5,5,5,0
ASCA,20110224,16.61,16.85,16.32,16.54,284300
ASCMA,20110224,40.22,40.86,39.9,40.42,104900
ASEI,20110224,93,93.4,91.71,92.65,73600
ASFI,20110224,8.34,8.49,8.22,8.47,27500
ASIA,20110224,18.81,19.72,18.78,19.6,1021200
ASMI,20110224,38.73,38.82,38.21,38.37,19200
ASML,20110224,42.77,43.35,42.52,43.13,2145900
ASNA,20110224,15.305,15.615,14.975,15.255,814400
ASPS,20110224,29.97,30.11,29.89,30.05,193800
ASRV,20110224,2.13,2.13,2.1,2.13,4500
ASRVP,20110224,24.8,24.8,24.8,24.8,0
ASTC,20110224,1.21,1.21,1.19,1.21,50700
ASTE,20110224,33.76,33.9,33.08,33.7,120100
ASTI,20110224,3.35,3.37,3.27,3.31,163900
ASTM,20110224,2.05,2.24,2.01,2.24,1219900
ASUR,20110224,1.7733,1.8133,1.74,1.8133,2100
ASYS,20110224,22.09,22.74,21.18,21.96,386600
ATAI,20110224,4.89,5.5,4.89,5.5,12000
ATAX,20110224,5.55,5.58,5.52,5.52,55100
ATEA,20110224,3.18,3.27,3.12,3.25,9500
ATEC,20110224,2.69,2.74,2.65,2.73,321000
ATHN,20110224,44.69,46.08,44.24,45.25,459700
ATHX,20110224,2.51,2.52,2.46,2.51,68200
ATLO,20110224,18.4,18.5,18.02,18.39,16400
ATMI,20110224,17.96,18.15,17.81,18,263300
ATML,20110224,14.48,14.7,14.21,14.65,9866000
ATNI,20110224,38.12,38.15,37.74,38.05,75500
ATRC,20110224,10.26,10.26,10,10.07,32600
ATRI,20110224,172,173.53,172,173.53,1700
ATRM,20110224,1.81,1.84,1.75,1.75,28400
ATRO,20110224,21.26,21.41,19.85,20.28,126300
ATSG,20110224,7.39,7.73,7.2,7.62,458400
ATVI,20110224,10.77,10.98,10.69,10.78,12786900
ATX,20110224,10.5,11,10.5,10.9,25600
AUBN,20110224,19.53,19.75,19.51,19.54,1300
AUDC,20110224,6.46,6.49,6.31,6.46,92800
AUXL,20110224,21.65,22.07,21.54,21.89,607600
AVAV,20110224,28.31,28.73,28.05,28.57,140400
AVEO,20110224,14.35,14.57,14,14.2,139500
AVGO,20110224,31.85,34.12,31.66,33.98,3533200
AVID,20110224,21.35,21.82,21.19,21.36,106100
AVNR,20110224,3.6,3.74,3.58,3.71,4254700
AVNW,20110224,5.85,6.03,5.85,6.01,298900
AWRE,20110224,3.55,3.63,3.55,3.63,200
AXAS,20110224,5.58,5.95,5.56,5.76,2090200
AXFN,20110224,25.12,25.12,25.12,25.12,0
AXTI,20110224,7.67,7.71,6.78,7.06,4543700
AZPN,20110224,15.14,15.25,14.97,15.09,491800
BABY,20110224,14.97,15.44,14.84,15.43,241800
BAGL,20110224,15.98,16.16,15.6,16.15,60800
BAMM,20110224,5.6,5.99,5.55,5.97,55300
BANC,20110224,15.25,15.86,15.17,15.34,57900
BANF,20110224,41.52,41.68,41.41,41.66,12000
BANFP,20110224,26.55,26.55,26.55,26.55,0
BANR,20110224,16.31,16.31,15.82,16.17,375600
BASI,20110224,2.37,2.4,2.07,2.25,13500
BBBY,20110224,47.78,47.88,46.78,47.36,2364500
BBEP,20110224,22.04,22.33,21.93,21.97,234700
BBGI,20110224,5.87,6.15,5.87,6.15,4300
BBNK,20110224,9.05,9.24,8.64,9.11,39200
BBOX,20110224,36.44,37.24,36.31,37.04,121400
BBRG,20110224,16.89,16.89,16.23,16.63,129900
BBRY,20110224,65.51,66.87,65.17,65.79,7809100
BBSI,20110224,14.65,14.87,14.43,14.73,52700
BCBP,20110224,10.69,10.76,10.37,10.68,6600
BCOM,20110224,32.5,32.5,32.5,32.5,0
BCPC,20110224,33.52,34.5,33.26,34.4,112500
BCRX,20110224,3.95,4.01,3.94,3.99,192400
BCSB,20110224,12.55,12.61,12.55,12.6,2100
BDE,20110224,6.95,6.95,6.72,6.76,8000
BDGE,20110224,21.97,22.17,21.82,22.11,10900
BDMS,20110224,19.14,19.14,19.14,19.14,0
BDSI,20110224,3.56,3.57,3.45,3.51,64200
BEAT,20110224,4.79,4.83,4.67,4.81,418100
BEAV,20110224,34.05,34.63,33.98,34.48,1318800
BEBE,20110224,5.81,5.82,5.7,5.74,374300
BECN,20110224,20.33,20.46,20.1,20.27,410400
BELFA,20110224,23.1,23.1,23.1,23.1,0
BELFB,20110224,21.1,21.14,20.57,21.02,21100
BERK,20110224,7.31,7.5,7,7,6100
BFIN,20110224,8.6,8.64,8.5,8.6,30400
BFLY,20110224,3.13,3.15,2.86,2.97,15100
BGCP,20110224,9.02,9.32,9.02,9.25,884600
BGFV,20110224,13.01,13.29,13,13.29,55100
BGMD,20110224,8.3,8.3,8.2,8.23,6500
BIB,20110224,29.3,29.3,29.3,29.3,200
BICK,20110224,30.2,30.4,30.1,30.34,80700
BIDU,20110224,116.71,119.86,115.5,118.81,6793300
BIIB,20110224,67.23,67.72,66.79,67.26,1952400
BIOD,20110224,8.04,8.64,8.04,8.28,919400
BIOF,20110224,18,18.6,17.8,18,273000
BIOS,20110224,4.25,4.35,4.21,4.25,678600
BIRT,20110224,4.92,4.97,4.77,4.8,513700
BIS,20110224,51.16,51.52,50.74,50.74,10100
BJRI,20110224,34.58,35.17,34.2,35.08,346300
BKCC,20110224,11.75,12,11.72,11.99,473600
BKMU,20110224,4.41,4.44,4.37,4.43,153100
BKOR,20110224,4.93,4.99,4.73,4.73,1600
BKSC,20110224,11.98,11.98,11.82,11.82,400
BKYF,20110224,20.86,20.86,20.47,20.6,3600
BLDP,20110224,2.02,2.02,1.96,1.98,158900
BLDR,20110224,2.32,2.41,2.25,2.37,121700
BLIN,20110224,1.25,1.25,1.21,1.21,5000
BLKB,20110224,25.7,25.91,25.3,25.69,151600
BMC,20110224,48.21,48.92,47.92,48.36,1550100
BMRC,20110224,34.95,36.36,34.95,36.36,25300
BMRN,20110224,24.5,25.22,24.26,24.55,1116400
BMTC,20110224,20.61,20.82,20.42,20.82,20900
BNCL,20110224,8.79,8.85,8.71,8.8,58300
BNCN,20110224,8,8.29,7.55,7.64,21000
BNSO,20110224,2,2.35,2,2.3,6900
BOBE,20110224,31.02,31.17,30.51,30.88,234800
BOCH,20110224,4.05,4.05,4,4.04,1900
BODY,20110224,17.79,17.79,17.16,17.5,118600
BOFI,20110224,14.85,15,14.7,14.77,25200
BOKF,20110224,50.49,50.59,50.08,50.37,97800
BOLT,20110224,14.35,14.61,14.26,14.26,10900
BONA,20110224,7.55,7.74,7.5,7.54,60100
BONT,20110224,15.01,15.68,15.01,15.65,82500
BOOM,20110224,20.59,21.76,20.5,21.67,139200
BOSC,20110224,6.96,7.2,6.68,7.2,4900
BPAX,20110224,12.3,12.9,12.06,12.72,1523000
BPFH,20110224,7.21,7.26,7.09,7.17,692200
BPFHW,20110224,2.61,2.91,2.61,2.91,22300
BPHX,20110224,2.06,2.09,2.01,2.09,43200
BPOP,20110224,32.2,32.2,31.3,32,8629600
BPOPM,20110224,19.1,19.1,19.1,19.1,0
BPOPN,20110224,20.6,20.75,20.29,20.75,2000
BRCD,20110224,6.13,6.34,6.08,6.29,22662900
BRCM,20110224,40.54,41.25,40.07,40.96,10825400
BRID,20110224,11.1,11.38,11.1,11.38,1800
BRKL,20110224,10.45,10.51,10.24,10.34,401100
BRKR,20110224,18.49,18.78,18.23,18.27,1211100
BRKS,20110224,12.26,12.42,12,12.3,422200
BRLI,20110224,21.66,21.68,20.69,20.83,352000
BSDM,20110224,4.64,4.64,4.38,4.46,293200
BSET,20110224,6.92,6.93,6.53,6.71,10000
BSFT,20110224,35.54,36.31,34.14,34.35,446100
BSPM,20110224,7.62,7.62,7.35,7.41,70100
BSQR,20110224,11.51,11.51,10.82,11.07,226600
BSRR,20110224,10.8,10.8,10.69,10.74,16200
BSTC,20110224,26.5,26.5,26.05,26.28,4700
BTUI,20110224,10.5,11.04,10.49,10.8,8100
BUSE,20110224,4.86,4.9,4.8,4.85,281200
BVSN,20110224,13.05,13.15,12.91,12.91,1500
BWEN,20110224,15.5,15.7,14.7,15,1356000
BWINA,20110224,21.46,21.46,21.46,21.46,0
BWINB,20110224,23.83,24.35,23.77,24.25,10800
BWLD,20110224,52,52.81,51.52,52.7,218700
BYFC,20110224,2.58,2.58,2.4,2.4,400
CA,20110224,24.45,24.54,24.03,24.38,3641600
CAAS,20110224,10.97,11.1,10.97,11.06,189100
CAC,20110224,33.71,33.8,33.03,33.63,10700
CACB,20110224,9.21,9.29,9.2,9.25,2000
CACC,20110224,70.26,70.55,69.88,70.17,46100
CACH,20110224,3.86,3.93,3.83,3.83,6600
CADC,20110224,4.57,4.67,4.5,4.53,25900
CADX,20110224,7.38,7.54,7.31,7.46,266700
CAFI,20110224,2.2,2.25,2.15,2.24,2000
CAKE,20110224,27.84,28.42,27.68,28.36,1664900
CALD,20110224,5.93,5.94,5.88,5.9,148000
CALI,20110224,17.76,18.24,17.4,17.58,47000
CALL,20110224,9.26,9.455,9.155,9.405,6400
CALM,20110224,28.21,28.21,27.7,28.02,116500
CAMP,20110224,3.09,3.1,3.03,3.07,26400
CAMT,20110224,3.9,4.01,3.8,3.88,75300
CAR,20110224,15.25,15.28,14.76,15.02,2013300
CART,20110224,3.06,3.14,3.05,3.14,1100
CARV,20110224,1.27,1.4,1.07,1.21,77900
CASH,20110224,16.85,17.04,16.57,17,52400
CASM,20110224,2.63,3,2.55,2.93,20600
CASS,20110224,38.97,39.22,38.61,39,16000
