<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110818,4.3,4.32,3.97,4.16,12000
AAME,20110818,1.89,1.89,1.77,1.81,5500
AAON,20110818,17.95,18.06,16.5,16.52,210600
AAPL,20110818,370.84,372.65,361.37,366.05,30408300
AAWW,20110818,42.11,42.44,40.57,40.77,434200
AAXJ,20110818,54.35,54.56,53.2,53.72,675500
ABAX,20110818,22.9,22.9,22.02,22.22,180300
ABCB,20110818,8.8,9.03,8.65,8.96,143300
ABCD,20110818,2.75,3.12,2.75,2.82,91900
ABCO,20110818,29.285,29.285,28.125,28.505,105800
ABFS,20110818,19.89,19.99,18.92,19.06,501600
ABIO,20110818,6.9,6.9,6.36,6.78,48300
ABMD,20110818,12.09,12.5,11.7,11.8,360700
ABTL,20110818,4.3,4.45,4.1,4.15,126600
ACAD,20110818,1.49,1.49,1.38,1.41,499800
ACAS,20110818,8.31,8.34,7.9,7.96,6163700
ACAT,20110818,13.51,13.65,12.64,12.82,150800
ACCL,20110818,6.53,6.56,6.32,6.35,230300
ACET,20110818,5.47,5.51,5.31,5.33,144600
ACFC,20110818,3.59,3.86,3.3,3.61,6900
ACFN,20110818,4.83,4.91,4.65,4.69,101000
ACGL,20110818,33.01,33.54,32.8,32.94,1441200
ACHN,20110818,5.61,5.61,5.18,5.22,363300
ACIW,20110818,29.59,29.79,28.39,28.7,313700
ACLS,20110818,1.38,1.38,1.27,1.32,983100
ACNB,20110818,14.56,14.56,14.25,14.25,1500
ACOR,20110818,25.61,25.61,24.71,24.89,569000
ACPW,20110818,7.15,7.35,6.7,6.75,526700
ACRX,20110818,3.52,3.52,3.52,3.52,0
ACTG,20110818,35.9,35.9,32.86,33.05,695200
ACTS,20110818,1.91,1.95,1.9,1.9,19000
ACUR,20110818,3.16,3.16,2.97,3.01,90100
ACWI,20110818,41.84,41.92,40.98,41.35,679700
ACWX,20110818,38.48,38.53,37.69,38.13,430200
ACXM,20110818,10.21,10.28,9.37,9.45,859200
ADAT,20110818,1.86,1.86,1.64,1.74,63500
ADBE,20110818,23.74,23.85,23,23.28,10522600
ADEP,20110818,4.11,4.11,3.5,3.75,3900
ADES,20110818,14.69,14.69,13.76,13.98,35600
ADI,20110818,30.78,30.98,29.8,30.89,9435500
ADP,20110818,46.41,46.94,45.83,46.42,6389500
ADRA,20110818,23.97,24.22,23.81,23.97,500
ADRD,20110818,18.93,19.05,18.85,19,17100
ADRE,20110818,40.18,40.18,39.17,39.69,92600
ADRU,20110818,18.69,18.71,18.47,18.47,3200
ADSK,20110818,27.9,27.9,26.16,26.51,8952900
ADTN,20110818,28.62,28.62,27.17,27.4,1123700
ADUS,20110818,4.68,4.73,4.55,4.63,22500
ADVS,20110818,20.31,20.31,19.33,19.76,391600
AEGR,20110818,13.99,13.99,13.47,13.78,54700
AEHR,20110818,1.14,1.27,1.14,1.19,5800
AEIS,20110818,9.36,9.36,9.03,9.09,415800
AEPI,20110818,24.54,24.95,24,24.1,43000
AERL,20110818,7.31,7.42,6.55,6.67,373500
AETI,20110818,3.55,3.55,3.5,3.55,900
AEY,20110818,2.38,2.44,2.2,2.2,13300
AEZS,20110818,11.1,11.22,10.32,10.62,2080000
AFAM,20110818,18.31,18.96,17.74,18.34,337700
AFCB,20110818,11.7,11.7,11.5,11.7,1200
AFCE,20110818,12.6,13.49,12.4,12.63,354700
