<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120720,6.83,6.85,6.64,6.64,26800
AAIT,20120720,24.82,24.82,24.82,24.82,0
AAME,20120720,2.77,2.8,2.61,2.8,2400
AAON,20120720,19.95,20.12,19.7,19.77,44500
AAPL,20120720,613.03,614.44,603.7,604.3,14195300
AAWW,20120720,46.12,46.12,43.42,43.56,198200
AAXJ,20120720,52.04,52.2,51.78,51.94,247100
ABAX,20120720,38.94,38.94,37.11,37.27,169300
ABCB,20120720,12.01,12.2,11.91,12.03,33900
ABCD,20120720,1.12,1.12,1.12,1.12,0
ABCO,20120720,48.4,48.79,45.88,46.84,539500
ABFS,20120720,11.77,11.78,11.59,11.64,330700
ABIO,20120720,3.6,3.6,3.3,3.3,57000
ABMD,20120720,23.5,23.77,23.18,23.33,260100
ABTL,20120720,3.71,3.75,3.62,3.75,6500
ACAD,20120720,1.58,1.58,1.5,1.56,326700
ACAS,20120720,9.82,9.98,9.8,9.89,2047300
ACAT,20120720,37.41,37.58,36.32,37.47,82500
ACCL,20120720,8.17,8.29,8.1,8.26,92600
ACET,20120720,8.88,8.9,8.68,8.72,82600
ACFC,20120720,2.4,2.4,2.4,2.4,0
ACFN,20120720,8.75,8.79,8.42,8.5,162500
ACGL,20120720,39.5,39.52,38.91,39.15,753600
ACHC,20120720,16.53,16.8,16.26,16.76,155500
ACHN,20120720,6.59,6.68,6.34,6.37,641200
ACIW,20120720,44.63,44.73,43.95,44.14,220100
ACLS,20120720,0.91,0.93,0.9,0.92,395500
ACNB,20120720,14.47,14.6,14.27,14.36,17400
ACOR,20120720,25.18,25.47,24.78,25.02,171200
ACPW,20120720,4,4.25,4,4.25,133400
ACRX,20120720,3.24,3.3,3.22,3.3,14100
ACTG,20120720,39.34,39.35,33.04,34.08,2945000
ACTS,20120720,1.68,1.69,1.66,1.68,5000
ACUR,20120720,3.06,3.16,3,3.11,30700
ACWI,20120720,43.91,43.92,43.68,43.7,779800
ACWX,20120720,36.76,36.79,36.57,36.61,79200
ACXM,20120720,15.89,16.12,15.78,15.94,285300
ADAT,20120720,1.5,1.64,1.48,1.52,38800
ADBE,20120720,31.93,32.05,31.35,31.38,4063400
ADEP,20120720,3.95,4.1,3.86,4.1,1900
ADES,20120720,22.91,22.91,21.83,22.02,61400
ADI,20120720,37.92,37.93,37.29,37.49,1697100
ADNC,20120720,21.7,22.03,21.23,21.24,22900
ADP,20120720,56.55,56.62,56,56.1,3936600
ADRA,20120720,23.02,23.02,22.73,22.74,2900
ADRD,20120720,18.52,18.52,18.39,18.39,1000
