<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20110805,4.65,4.65,4.37,4.5,15700
AAME,20110805,1.81,1.95,1.8,1.93,2000
AAON,20110805,18.75,20.26,17.95,19.19,161400
AAPL,20110805,380.39,383.5,362.57,373.62,43020000
AAWW,20110805,46.28,47.99,41.9,45.48,579200
AAXJ,20110805,58.23,58.27,55.86,57.19,653300
ABAX,20110805,21.9,22.2,20.1,21.6,432100
ABCB,20110805,9.97,10.14,9.71,9.89,53500
ABCD,20110805,3.12,3.12,2.9,3.01,47100
ABCO,20110805,29.925,30.125,28.66,29.255,320900
ABFS,20110805,22.5,22.82,21.52,21.9,677100
ABIO,20110805,6.78,7.14,6.18,6.9,105500
ABMD,20110805,11.71,12.27,11.1,11.54,314800
ABTL,20110805,4.7,4.8,4.5,4.7,329000
ACAD,20110805,1.54,1.54,1.2,1.34,492800
ACAS,20110805,8.85,8.93,8.24,8.49,12224000
ACAT,20110805,14.42,14.73,13.13,13.58,219600
ACCL,20110805,6.89,6.99,6.5,6.62,141200
ACET,20110805,6.06,6.08,5.75,5.9,114000
ACFC,20110805,5.39,5.4,4.65,5.07,8100
ACFN,20110805,4.8,5.05,4.67,5.03,154800
ACGL,20110805,32.47,33.26,32.27,32.69,1355800
ACHN,20110805,6.82,6.82,6.39,6.68,644500
ACIW,20110805,33.12,33.45,31.01,31.85,281100
ACLS,20110805,1.58,1.59,1.42,1.48,1851700
ACNB,20110805,15.12,15.45,15.12,15.45,800
ACOR,20110805,24.21,24.63,22.44,24.35,1472000
ACPW,20110805,7.35,7.35,6.6,7.15,833600
ACRX,20110805,3.96,4.01,3.94,4.01,2200
ACTG,20110805,42.54,42.54,38.25,39.68,768700
ACTS,20110805,2.05,2.05,1.89,1.93,41900
ACUR,20110805,2.97,3.34,2.86,2.98,110000
ACWI,20110805,43.93,44.03,42.07,43.38,1991100
ACWX,20110805,40.57,40.68,38.8,40.12,439100
ACXM,20110805,12.15,12.67,11.98,12.18,829700
ADAT,20110805,1.76,1.76,1.64,1.64,96800
ADBE,20110805,26.4,26.5,25.16,25.62,14940500
ADEP,20110805,3.76,3.83,3.49,3.49,7500
ADES,20110805,17.1,17.1,15.9,15.98,58200
