<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120829,6.48,6.64,6.38,6.58,16000
AAIT,20120829,26.55,26.55,26.55,26.55,0
AAME,20120829,2.68,2.72,2.66,2.72,20700
AAON,20120829,18.41,18.57,18.05,18.45,26800
AAPL,20120829,675.25,677.67,672.6,673.47,7243000
AAWW,20120829,50.56,51.65,50.39,51.56,128300
AAXJ,20120829,53.35,53.44,53.12,53.26,178100
ABAX,20120829,37.97,38.44,37.5,38.1,49000
ABCB,20120829,12.1,12.14,12,12.07,18700
ABCD,20120829,0.96,1.03,0.96,0.97,11600
ABCO,20120829,43.64,44.49,43.46,44.4,217200
ABFS,20120829,9.29,9.33,9.11,9.19,242000
ABIO,20120829,2.22,2.4,2.22,2.22,363500
ABMD,20120829,22.5,22.68,22.39,22.53,449100
ABTL,20120829,3.77,3.8,3.56,3.69,14100
ACAD,20120829,1.79,1.8,1.76,1.78,294700
ACAS,20120829,11.2,11.22,11.12,11.12,1942200
ACAT,20120829,44.15,44.7,43.9,44.46,91000
ACCL,20120829,7.77,7.88,7.7,7.87,74600
ACET,20120829,8.45,8.63,8.34,8.63,74200
ACFC,20120829,2.13,2.13,2.1,2.1,1600
ACFN,20120829,8.33,8.43,8.28,8.33,48900
ACGL,20120829,40.07,40.39,39.95,40.07,268700
ACHC,20120829,18.4,19.17,18.29,18.95,116800
ACHN,20120829,6.75,7,6.72,6.75,1436200
ACIW,20120829,44.88,45,44.02,44.81,193100
ACLS,20120829,1.05,1.08,1.03,1.07,540300
ACNB,20120829,15,15.05,14.97,15,16200
ACOR,20120829,23.4,23.57,23.07,23.14,287700
ACPW,20120829,4,4,3.95,4,40300
ACRX,20120829,3,3.05,2.99,3,15100
ACTG,20120829,25.68,25.81,25.24,25.59,393400
ACTS,20120829,1.66,1.66,1.6,1.6,25600
ACUR,20120829,1.61,1.62,1.55,1.57,26800
ACWI,20120829,45.59,45.73,45.56,45.64,1436800
ACWX,20120829,38.38,38.38,38.16,38.25,55900
ACXM,20120829,17.01,17.19,16.56,17.06,233200
ADAT,20120829,1.32,1.36,1.32,1.36,9100
ADBE,20120829,32.14,32.24,31.61,31.96,4560800
ADEP,20120829,4.38,4.69,4.3,4.46,43600
ADES,20120829,23.18,23.39,23.06,23.19,14900
ADI,20120829,39.01,39.6,39.01,39.52,1357700
ADNC,20120829,18.64,18.64,18.22,18.45,27900
ADP,20120829,58.32,58.5,58.05,58.38,843200
ADRA,20120829,23.76,23.85,23.67,23.67,3200
ADRD,20120829,19.5,19.59,19.5,19.51,2500
ADRE,20120829,38.05,38.05,37.62,37.76,34400
ADRU,20120829,19.38,19.4,19.34,19.34,3800
ADSK,20120829,31.34,31.51,30.66,30.92,4200300
ADTN,20120829,20.83,21.12,20.25,21.06,946500
ADUS,20120829,4.85,4.86,4.75,4.75,6800
ADVS,20120829,23.72,23.95,23.53,23.85,195200
AEGN,20120829,19.74,20,19.43,19.61,119900
AEGR,20120829,13.41,13.57,13.32,13.48,23700
AEHR,20120829,1.15,1.15,1.15,1.15,300
AEIS,20120829,13,13.06,12.81,12.91,219200
AEPI,20120829,49.5,50.24,49.39,49.95,18000
AERL,20120829,3.82,3.91,3.55,3.57,134500
AETI,20120829,4.35,4.45,4.27,4.45,28500
AEY,20120829,2.1,2.19,2.1,2.19,20600
AEZS,20120829,2.94,2.94,2.82,2.88,487000
AFAM,20120829,21.97,22.96,21.95,22.88,30600
AFCB,20120829,16.1,16.1,16.1,16.1,100
AFCE,20120829,23.83,24.42,23.83,24.38,85300
AFFX,20120829,3.8,3.92,3.8,3.92,1458800
AFFY,20120829,17.59,17.89,17.58,17.7,554800
AFOP,20120829,9.07,9.38,9.07,9.3,3000
AFSI,20120829,28.81,29,28.61,28.8,182300
AGEN,20120829,4.64,4.78,4.62,4.75,61400
AGII,20120829,30.18,30.18,29.84,29.98,49600
AGNC,20120829,34.45,34.76,34.45,34.69,4782300
AGNCP,20120829,26.78,26.82,26.77,26.8,4300
AGYS,20120829,8.7,8.7,8.54,8.58,20200
AHGP,20120829,47.09,47.88,47.09,47.68,26300
AHPI,20120829,2.69,2.69,2.69,2.69,7700
AIMC,20120829,18.58,18.79,18.35,18.64,96800
AINV,20120829,8.01,8.13,8,8.09,1113300
AIRM,20120829,38.1667,38.8733,38.16,38.7833,86000
AIRT,20120829,8.6,8.62,8.6,8.62,2100
AIXG,20120829,15.01,15.23,14.95,15.02,33200
AKAM,20120829,37.46,37.8,37.31,37.68,1852400
AKRX,20120829,13.25,13.7,13.12,13.44,759500
ALCO,20120829,31.45,32,30.89,32,19200
ALCS,20120829,6.66,6.66,6.66,6.66,0
ALGN,20120829,33.6,34.05,33.19,33.99,545700
ALGT,20120829,66.04,66.74,65.62,66.05,104700
ALIM,20120829,2.27,2.34,2.27,2.3,7400
ALKS,20120829,18.31,18.71,18.18,18.59,1146500
ALLB,20120829,12.8,12.8,12.8,12.8,0
ALLT,20120829,26.49,26.49,25.53,25.8,320300
ALNY,20120829,18.24,18.74,18.24,18.45,323900
ALOG,20120829,69.75,69.97,69.48,69.86,38300
ALOT,20120829,8,8,7.5,7.89,3000
ALSK,20120829,2.16,2.17,2.13,2.14,160000
ALTE,20120829,23.28,23.28,22.91,23.18,522600
ALTI,20120829,0.7,0.79,0.7,0.79,101100
ALTR,20120829,37.02,37.15,36.63,36.93,2277000
ALVR,20120829,3.5,3.5,3.4,3.5,32600
ALXA,20120829,4.7,4.73,4.45,4.54,639800
ALXN,20120829,107.78,107.94,106.01,106.57,913000
AMAG,20120829,14.96,14.96,14.7,14.92,29900
AMAP,20120829,12.44,12.52,12.35,12.39,41200
AMAT,20120829,11.63,11.76,11.52,11.7,9637700
AMBT,20120829,5.2,5.29,5.08,5.11,5200
AMCC,20120829,5.29,5.38,5.14,5.33,244900
AMCF,20120829,1.23,1.23,1.22,1.22,2300
AMCN,20120829,1.49,1.52,1.45,1.48,30500
AMCX,20120829,38.64,39.49,38.3,38.96,327900
AMED,20120829,14.7,14.87,14.52,14.77,120500
AMGN,20120829,83.68,84.13,83.58,83.72,2870800
AMIC,20120829,5.16,5.16,5.16,5.16,0
AMKR,20120829,4.7,4.75,4.66,4.68,936200
AMNB,20120829,22.47,22.65,22.41,22.65,8800
AMOT,20120829,6.05,6.13,6.04,6.11,2000
AMOV,20120829,25.5,25.59,25.31,25.37,11300
AMPE,20120829,2.87,2.92,2.76,2.81,434000
AMRB,20120829,6.87,6.9,6.86,6.88,2000
AMRI,20120829,3.4,3.45,3.26,3.32,49100
AMRN,20120829,13.13,13.13,12.9,13.06,4007000
AMRS,20120829,3.3,3.35,3.22,3.27,189400
AMSC,20120829,3.77,3.88,3.77,3.88,115800
AMSF,20120829,25.64,25.86,25.46,25.71,20600
AMSG,20120829,29.65,29.88,29.46,29.74,121300
AMSWA,20120829,8.65,9,8.47,9,55800
AMWD,20120829,19.65,20.08,19.17,19.48,11100
AMZN,20120829,246.78,247.61,244.59,247.12,1773800
ANAC,20120829,6.25,6.3,6.1,6.23,56800
ANAD,20120829,1.17,1.18,1.14,1.16,150400
ANAT,20120829,69.55,70.5,69.52,70.26,6900
ANCB,20120829,12,12,11.26,11.26,3300
ANCI,20120829,1.56,1.56,1.56,1.56,1900
ANCX,20120829,14.08,14.08,13.69,13.98,23500
ANDAU,20120829,10,10,9.96,10,13600
ANDE,20120829,40.33,40.61,40.02,40.28,115700
ANEN,20120829,19.71,19.71,19.42,19.58,59900
ANGI,20120829,9.6,10.41,9.31,10.22,1312800
ANGO,20120829,11.17,11.44,11.07,11.39,137500
ANIK,20120829,14.29,14.37,14.01,14.29,51100
ANLY,20120829,3.78,3.93,3.76,3.93,8000
ANSS,20120829,69.19,69.94,69.16,69.71,463400
ANTH,20120829,0.97,0.97,0.93,0.94,438800
ANTP,20120829,2.05,2.05,1.96,1.96,200
AOSL,20120829,9.78,9.98,9.71,9.74,40500
APAGF,20120829,17.25,18.25,16.49,16.6,137100
APEI,20120829,33.03,33.51,32.81,33.31,172700
APFC,20120829,10.98,11.08,10.71,10.81,8200
APOG,20120829,16.05,16.14,15.92,15.99,55700
APOL,20120829,26.73,26.81,26.13,26.55,1116000
APPY,20120829,1.47,1.54,1.47,1.51,11400
APRI,20120829,2.95,3.05,2.88,2.9,124800
APSA,20120829,13.15,13.15,13.15,13.15,100
APWC,20120829,2.95,2.95,2.95,2.95,0
ARAY,20120829,6.19,6.31,6.17,6.24,221100
ARCC,20120829,17.19,17.29,17.16,17.28,1470600
ARCI,20120829,3.25,3.37,3.25,3.37,1400
ARCP,20120829,11.42,11.5,11.39,11.4,78200
ARCW,20120829,7.3,7.35,7.25,7.35,1800
ARDNA,20120829,89.23,90.84,89.23,90.11,3300
AREX,20120829,29.59,29.82,28.55,28.57,195800
ARIA,20120829,20.37,20.61,20.2,20.5,1552000
ARII,20120829,28.71,29.63,28.7,29.34,47000
ARKR,20120829,16.35,16.36,16.04,16.24,3500
ARLP,20120829,62.28,62.81,61.69,62.56,54700
ARMH,20120829,27.46,27.66,27.22,27.54,1105100
ARNA,20120829,9.26,9.36,9.2,9.25,8879700
AROW,20120829,25,25.09,24.5,25.04,10900
ARQL,20120829,5.75,6.04,4.81,5.46,3862800
ARRS,20120829,13.65,13.75,13.51,13.69,551300
ARRY,20120829,5.89,5.93,5.58,5.65,853700
ARTC,20120829,29.17,29.61,29.17,29.39,47100
ARTNA,20120829,22.2,22.49,21.86,22.47,16100
ARTW,20120829,6.7,6.75,6.7,6.75,700
