<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120914,7.47,7.55,6.98,7.44,36100
AAIT,20120914,25.28,25.28,25.28,25.28,0
AAME,20120914,2.55,2.75,2.55,2.74,3300
AAON,20120914,19.53,20.5,19.29,20.45,89400
AAPL,20120914,689.96,696.98,687.89,691.28,21445400
AAWW,20120914,56.97,57,56.27,56.6,337300
AAXJ,20120914,56.89,57.37,56.69,56.87,489300
ABAX,20120914,35.97,36.47,35.35,35.58,118300
ABCB,20120914,12.82,12.87,12.74,12.75,53400
ABCD,20120914,0.97,1.08,0.97,1.07,9400
ABCO,20120914,47.33,47.51,46.75,47.31,176000
ABFS,20120914,8.33,8.48,8.31,8.43,429200
ABIO,20120914,2.16,2.16,2.04,2.04,68800
ABMD,20120914,21.26,21.45,20.17,20.29,1005700
ABTL,20120914,3.63,3.68,3.57,3.67,20700
ACAD,20120914,2.09,2.15,2.06,2.12,959500
ACAS,20120914,11.82,12,11.8,11.9,4481400
ACAT,20120914,44.79,46.16,44.04,44.37,161800
ACCL,20120914,7.99,8.25,7.97,8.2,324600
ACET,20120914,9.55,9.66,9.5,9.61,116800
ACFC,20120914,1.91,2.15,1.91,2.15,1800
ACFN,20120914,10.29,10.48,9.66,10.22,237200
ACGL,20120914,41.3,41.36,40.94,41.15,336600
ACHC,20120914,22.8,23.12,22.39,22.71,328400
ACHN,20120914,8.43,8.7,8.27,8.42,1089200
ACIW,20120914,45.55,46.11,45.1,45.35,424300
ACLS,20120914,1.06,1.08,1.04,1.07,794100
ACNB,20120914,15.15,15.24,15,15,1300
ACOR,20120914,25.92,26.35,25.41,25.47,457600
ACPW,20120914,4,4.2,4,4,354000
ACRX,20120914,3.5,3.51,3.36,3.4,11300
ACTG,20120914,28.38,29.14,27.95,28.77,630200
ACTS,20120914,1.68,1.68,1.63,1.63,32200
ACUR,20120914,1.91,1.94,1.85,1.87,48700
ACWI,20120914,48.03,48.41,47.95,48.08,1015100
ACWX,20120914,40.72,41.17,40.72,40.98,206500
ACXM,20120914,18.55,18.88,18.29,18.5,444200
ADAT,20120914,1.32,1.36,1.26,1.29,42100
ADBE,20120914,32.93,33.38,32.74,33.34,3862200
ADEP,20120914,4.26,4.31,4.17,4.21,13000
ADES,20120914,24.19,24.43,23.85,23.93,56500
ADI,20120914,41.02,41.79,40.78,41.68,3316300
ADNC,20120914,6.86,6.98,6.72,6.96,315200
ADP,20120914,57.8,58.47,57.79,58.45,2851300
ADRA,20120914,24.99,25.12,24.92,25,3900
ADRD,20120914,20.76,21,20.7,20.7,2100
ADRE,20120914,40.37,41.14,40.37,40.52,117400
ADRU,20120914,20.91,20.91,20.77,20.79,1500
ADSK,20120914,32.68,33.55,32.65,33.47,2399000
ADTN,20120914,20.25,21.05,20.08,20.31,1382700
ADUS,20120914,5.37,5.5,5.3,5.38,31200
ADVS,20120914,24.5,24.98,24.39,24.89,128000
AEGN,20120914,21.6,22,21.56,21.86,279100
AEGR,20120914,15.73,15.96,15.37,15.41,215300
AEHR,20120914,1.1,1.1,1.1,1.1,200
AEIS,20120914,13.65,13.99,13.46,13.74,236000
AEPI,20120914,54.65,54.9,54.2,54.7,41500
AERL,20120914,3.64,3.74,3.57,3.58,218900
AETI,20120914,4.58,4.75,4.58,4.75,800
AEY,20120914,2.25,2.25,2.25,2.25,200
AEZS,20120914,3.96,4.14,3.66,3.66,4895600
AFAM,20120914,21.48,21.68,21.35,21.5,51300
AFCB,20120914,16.49,16.49,16.25,16.25,13900
AFCE,20120914,24.83,25.68,24.52,25.65,163100
AFFX,20120914,4.11,4.19,4.04,4.12,834000
AFFY,20120914,20.62,21.32,20.33,20.95,1146800
AFOP,20120914,9.87,10,9.34,9.45,28900
AFSI,20120914,27,27.2,26.9,26.93,193400
AGEN,20120914,4.88,4.9,4.41,4.55,249400
AGII,20120914,31.35,31.39,31.25,31.35,101900
AGNC,20120914,36.41,36.72,36.3,36.49,9100100
AGNCP,20120914,26.4,26.4,26.28,26.33,115300
AGYS,20120914,8.7,8.7,8.49,8.67,56300
AHGP,20120914,47.96,49.51,47.96,49.49,124200
AHPI,20120914,2.69,2.8,2.58,2.8,6700
AIMC,20120914,18.94,19.51,18.77,19.4,128500
AINV,20120914,8.11,8.35,8.08,8.3,3002900
AIRM,20120914,39.05,40.08,38.9967,39.3633,80800
AIRT,20120914,8.64,8.65,8.5,8.54,3400
AIXG,20120914,16.02,16.29,15.83,15.89,109900
AKAM,20120914,38.2,39.67,38.2,39.03,3446100
AKRX,20120914,14.71,14.72,13.94,14.3,1540300
ALCO,20120914,31.87,31.99,31.5,31.5,16800
ALCS,20120914,7.74,7.9,7.62,7.62,1300
ALGN,20120914,39.18,39.5,37.81,38.22,1301900
ALGT,20120914,66,66.6,64.31,64.49,241600
ALIM,20120914,2.47,2.47,2.35,2.45,17700
ALKS,20120914,19,19.25,18.96,19.15,737600
ALLB,20120914,12.51,12.7,12.4,12.68,4800
ALLT,20120914,27.64,28.4,27.3,27.51,618300
ALNY,20120914,20.21,20.95,20.21,20.87,427500
ALOG,20120914,77.41,80.84,76.01,80.44,1036900
ALOT,20120914,8.25,8.4,8.25,8.4,1000
ALSK,20120914,2.27,2.32,2.22,2.26,533300
ALTE,20120914,23.83,24.37,23.75,24.36,364400
ALTI,20120914,0.72,0.75,0.72,0.72,52200
ALTR,20120914,37.75,38.8,37.75,38.15,4431000
ALVR,20120914,3.7,3.8,3.5,3.5,164200
ALXA,20120914,4.88,4.97,4.85,4.9,276800
ALXN,20120914,110.64,111.77,109.83,110.47,1113000
AMAG,20120914,16.64,16.89,16.25,16.57,129200
AMAP,20120914,12.2,12.35,12.06,12.34,58300
AMAT,20120914,11.85,12.07,11.8,12.05,23668200
AMBT,20120914,5.02,5.16,4.93,5.13,15100
AMCC,20120914,5.56,5.92,5.55,5.73,923700
AMCF,20120914,1.24,1.24,1.24,1.24,700
AMCN,20120914,1.87,1.9,1.79,1.84,126100
AMCX,20120914,41.27,42.1,40.81,41.81,362100
AMED,20120914,15.67,15.95,15.29,15.4,346000
AMGN,20120914,83.59,83.59,81.08,81.36,7435900
AMIC,20120914,5.35,5.35,5.35,5.35,0
AMKR,20120914,4.73,4.84,4.7,4.84,541300
AMNB,20120914,23,23.23,22.81,23.19,28200
AMOT,20120914,6.3,6.5,6.23,6.32,5900
AMOV,20120914,24.32,25.99,24.32,25.99,13600
AMPE,20120914,3.05,3.13,2.85,3.03,254800
AMRB,20120914,6.85,7.24,6.85,7.05,12000
AMRI,20120914,3.35,3.44,3.31,3.4,35800
AMRN,20120914,14.63,14.8,14.06,14.16,6118100
AMRS,20120914,3.46,3.51,3.38,3.46,298900
AMSC,20120914,3.94,3.99,3.9,3.96,278900
AMSF,20120914,26.73,27.22,26.19,26.76,118100
AMSG,20120914,29.21,29.21,27.3,27.63,495000
AMSWA,20120914,8.09,8.2,8.05,8.08,74000
AMWD,20120914,20.75,20.98,20.08,20.18,74200
AMZN,20120914,261.4,264.11,259.77,261.27,3666500
ANAC,20120914,6.6,6.6,6.34,6.46,64100
ANAD,20120914,1.21,1.24,1.21,1.23,326600
ANAT,20120914,72.24,72.64,72.17,72.39,8300
ANCB,20120914,12,12.03,12,12,16600
ANCI,20120914,1.51,1.55,1.51,1.55,8900
ANCX,20120914,13.93,13.99,13.79,13.88,19600
ANDA,20120914,9.72,9.72,9.72,9.72,0
ANDAU,20120914,10.05,10.05,10.05,10.05,0
ANDE,20120914,40.53,40.79,40.28,40.34,195200
ANEN,20120914,20.25,20.37,19.89,19.99,40500
ANGI,20120914,11.06,11.63,10.95,11.45,655200
ANGO,20120914,12.31,12.42,11.99,12.3,138000
ANIK,20120914,14.5,14.59,14.4,14.5,66800
ANLY,20120914,3.87,3.98,3.86,3.89,16400
ANSS,20120914,71.89,73.1,71.27,73.03,463900
ANTH,20120914,0.92,0.97,0.91,0.93,521100
ANTP,20120914,1.95,1.95,1.93,1.93,600
AOSL,20120914,9.4,9.49,9.37,9.4,155400
APAGF,20120914,16.55,17.23,16.53,16.94,30100
APEI,20120914,37.9,39.16,37.9,38.99,153000
APFC,20120914,12.6,12.6,12.13,12.4,2400
APOG,20120914,17.55,17.99,17.53,17.7,105000
APOL,20120914,29,29.44,28.87,29.42,1232500
APPY,20120914,1.95,1.95,1.69,1.82,42900
APRI,20120914,3.05,3.05,2.96,3.04,126000
APSA,20120914,13.76,13.99,13.76,13.96,3500
APWC,20120914,2.85,2.95,2.85,2.95,3000
ARAY,20120914,5.95,6.04,5.82,5.91,587500
ARCC,20120914,17.32,17.52,17.3,17.44,1724500
ARCI,20120914,3.6,3.65,3.52,3.65,2200
ARCP,20120914,12.58,12.58,12.25,12.26,93300
ARCW,20120914,7.35,7.35,7.35,7.35,300
ARDNA,20120914,93.28,94,93.28,93.6,1900
AREX,20120914,33.63,34.84,33.39,34.61,792100
ARIA,20120914,22.86,23.26,22.72,23.16,1868000
ARII,20120914,30.85,32.46,30.52,32.12,117400
ARKR,20120914,16.4,16.43,16.15,16.29,13100
ARLP,20120914,60.88,63.53,60.88,62.6,115700
ARMH,20120914,28.7,28.83,28.17,28.37,4668500
ARNA,20120914,8.33,8.59,8.3,8.35,5743500
AROW,20120914,25.25,25.72,25.19,25.46,31500
ARQL,20120914,5.52,5.69,5.51,5.55,429700
ARRS,20120914,13.92,14.15,13.8,14.07,950700
ARRY,20120914,5.42,5.48,5.36,5.39,502600
ARTC,20120914,30.8,31.26,30.57,30.89,233700
ARTNA,20120914,22.62,22.98,22.19,22.56,34800
ARTW,20120914,6.42,6.43,6.25,6.36,3000
ARTX,20120914,0.9,0.9,0.85,0.87,8300
ARUN,20120914,20.95,22.41,20.95,22.38,4257100
ARWR,20120914,2.69,2.69,2.64,2.67,7800
ASBB,20120914,14.59,14.59,14.48,14.5,8400
ASBC,20120914,13.48,13.93,13.48,13.79,3516400
ASBCW,20120914,1.84,1.84,1.84,1.84,0
ASBI,20120914,6.42,6.44,6.42,6.42,1400
ASCA,20120914,17.41,17.58,17.33,17.4,196500
ASCMA,20120914,53.89,54.56,53.15,54.05,37700
ASEI,20120914,62.34,62.44,61.82,62.05,42500
ASFI,20120914,9.5,9.54,9.43,9.52,19800
ASIA,20120914,12.05,12.15,11.96,12.13,116300
ASMI,20120914,37.55,37.89,37.41,37.54,6500
ASML,20120914,57.15,58.17,56.86,57.13,1627400
ASNA,20120914,20.91,21.4,20.91,21.38,1118400
ASPS,20120914,91.62,91.62,88.99,89.76,129700
ASRV,20120914,2.88,2.95,2.88,2.95,2300
ASRVP,20120914,26.99,26.99,26.99,26.99,0
ASTC,20120914,1.22,1.22,1.18,1.2,58200
ASTE,20120914,33.24,34.1,33.24,33.78,92400
ASTI,20120914,1.75,1.88,1.75,1.83,1137600
ASTM,20120914,1.7,1.74,1.66,1.68,197200
ASTX,20120914,3.4,3.49,3.21,3.31,958900
ASUR,20120914,6.79,7.21,6.79,6.99,11300
ASYS,20120914,3.9,3.94,3.82,3.82,113900
ATAI,20120914,4.4,4.4,4.38,4.38,1000
ATAX,20120914,5.9,6.04,5.87,6.02,253800
ATEA,20120914,4.25,4.34,3.95,4.24,13600
ATEC,20120914,1.76,1.76,1.7,1.75,249900
ATHN,20120914,92.5,93.28,89.99,90.47,337800
ATHX,20120914,1.47,1.53,1.47,1.49,87400
ATLO,20120914,21.56,21.56,21.1,21.25,27300
ATMI,20120914,19.99,20.5,19.78,20.26,131300
ATML,20120914,6.31,6.56,6.27,6.49,6204100
ATNI,20120914,41.36,42.12,40.44,40.77,58100
ATNY,20120914,3.19,3.22,3.15,3.18,61300
ATRC,20120914,7.67,7.75,7.3,7.6,77500
ATRI,20120914,215.96,218.5,214.25,217.8,3500
ATRM,20120914,1,1,0.95,0.98,30300
ATRO,20120914,29.73,30.28,29.44,30.02,38100
ATRS,20120914,3.94,4,3.94,3.96,741900
ATSG,20120914,4.77,4.77,4.71,4.75,289200
ATTU,20120914,7.61,7.7,7.4,7.48,35600
ATVI,20120914,12.01,12.2,12,12.11,4667900
ATX,20120914,10.26,10.26,10,10.13,20800
AUBN,20120914,21.39,21.39,21.2,21.2,500
AUDC,20120914,2,2.08,1.98,2,190500
AUXL,20120914,23.93,23.93,23.32,23.35,353000
AVAV,20120914,22.75,23.16,22.51,23.02,130900
AVEO,20120914,10.66,11.28,10.66,11.15,228500
AVGO,20120914,35.09,35.5,34.7,35.06,3402300
AVHI,20120914,14.94,15.34,14.92,15.02,39200
AVID,20120914,9.76,9.96,9.55,9.83,164600
AVNR,20120914,3.48,3.54,3.41,3.46,1049100
AVNW,20120914,2.61,2.69,2.56,2.57,343700
AWAY,20120914,24.23,25.29,24.23,24.6,706300
AWRE,20120914,6.32,6.32,5.95,6.16,54200
AXAS,20120914,2.32,2.37,2.27,2.36,1499600
AXFN,20120914,22.21,22.28,22.16,22.25,3800
AXJS,20120914,56.03,56.96,56.03,56.96,200
AXTI,20120914,3.07,3.12,3.02,3.04,180200
AZPN,20120914,25.83,26.3,25.83,26.22,756100
BABY,20120914,12.65,12.7,12.44,12.47,101400
BAGL,20120914,17.94,18.18,17.76,18,16800
BAMM,20120914,2.68,2.72,2.63,2.64,5500
BANC,20120914,12.44,13.11,12.18,12.34,32700
BANCL,20120914,25.78,25.78,25.78,25.78,0
BANF,20120914,43.06,43.53,42.53,42.86,56800
BANFP,20120914,27.5,27.5,27.5,27.5,0
BANR,20120914,25.03,25.22,24.76,25,114400
BASI,20120914,1.17,1.22,1.17,1.21,17900
BBBY,20120914,70.6,71.61,70.27,71.6,3614900
BBCN,20120914,12.97,13.21,12.71,13.01,423600
BBEP,20120914,19.28,19.5,19.2,19.5,899300
BBGI,20120914,5.31,5.36,5.14,5.35,8500
BBNK,20120914,16,16,15.88,15.99,19100
BBOX,20120914,26.92,27.44,26.75,26.95,57100
BBRG,20120914,16.27,16.27,16.01,16.03,193400
BBRY,20120914,7.44,7.86,7.43,7.56,21560100
BBSI,20120914,26.34,26.65,25.88,26.19,41100
BCBP,20120914,10.32,10.4,10.3,10.35,6100
BCOM,20120914,3.62,3.92,3.62,3.64,3900
BCOR,20120914,17.34,17.85,17.34,17.7,995200
BCOV,20120914,12.3,12.88,12,12.49,515600
BCPC,20120914,38.03,38.1,37.37,37.9,119200
BCRX,20120914,4.32,4.47,4.28,4.43,261600
BCSB,20120914,13.22,13.22,13.22,13.22,200
BDE,20120914,9.69,9.69,9.19,9.2,168700
BDGE,20120914,21.79,22.08,21.79,21.91,14600
BDMS,20120914,16.94,16.94,16.94,16.94,0
BDSI,20120914,5.85,5.94,5.75,5.86,452700
BEAT,20120914,2.35,2.4,2.35,2.35,30500
BEAV,20120914,41.03,42.04,41,41.58,1246500
BEBE,20120914,5.22,5.25,5.14,5.17,471600
BECN,20120914,30.25,30.8,30,30.41,687000
BELFA,20120914,17.65,18.74,17.65,18.67,1600
BELFB,20120914,18.72,19.74,18.57,19.72,35500
BERK,20120914,8.75,8.75,8.56,8.67,16300
BFIN,20120914,8.4,8.44,8.15,8.29,49600
BFLY,20120914,0.97,0.99,0.89,0.89,9900
BGCP,20120914,5,5.1,4.96,5.09,1217500
BGFV,20120914,9.33,9.42,9.18,9.23,61200
BGMD,20120914,3.76,3.89,3.64,3.81,35300
BGSC,20120914,9.8,9.8,9.8,9.8,0
BGSCU,20120914,9.9,9.96,9.89,9.9,20600
BGSCW,20120914,0.17,0.17,0.17,0.17,0
BIB,20120914,62.155,62.55,61.565,62.08,6200
BICK,20120914,24.33,24.6,24.2,24.26,10800
BIDU,20120914,112.26,116.29,111.85,115.62,9775800
BIIB,20120914,152.44,154.24,150.65,154.24,1269300
BIOD,20120914,2.97,2.97,2.84,2.9,13400
BIOF,20120914,7.55,9.89,7.55,8.98,3031200
