<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20120222,4.34,4.47,4.3,4.41,4400
AAME,20120222,2.5,2.5,2.3,2.35,21200
AAON,20120222,18.87,19.01,18.59,19,43100
AAPL,20120222,513.08,515.49,509.07,513.04,17260500
AAWW,20120222,44.69,45.39,44.52,45.04,532800
AAXJ,20120222,57.72,57.81,57.52,57.78,148100
ABAX,20120222,26.07,26.4,26.02,26.14,54200
ABCB,20120222,11.22,11.3,10.97,11.01,26100
ABCD,20120222,2.98,3.03,2.93,2.95,33400
ABCO,20120222,38.365,38.365,37.945,38.16,68400
ABFS,20120222,18.85,18.86,18.4,18.52,186300
ABIO,20120222,5.88,6,5.88,5.94,24100
ABMD,20120222,21.5,21.64,21,21.33,451500
ABTL,20120222,5.15,5.15,4.95,5.15,263300
ACAD,20120222,1.72,1.75,1.6,1.65,1198000
ACAS,20120222,8.66,8.72,8.57,8.64,3162300
ACAT,20120222,35.02,35.37,34.51,35.05,177400
ACCL,20120222,7.44,7.81,7.44,7.73,115400
ACET,20120222,8.29,8.43,8.29,8.42,201900
ACFC,20120222,2.13,2.36,2.13,2.2,1900
ACFN,20120222,7.75,8.29,7.65,8.1,142600
ACGL,20120222,37.71,37.75,36.79,36.84,597800
ACHC,20120222,14.65,14.75,13.82,13.89,27900
ACHN,20120222,10.53,10.69,10.3,10.32,747600
ACIW,20120222,36.25,38.18,35.23,37.11,917400
ACLS,20120222,1.69,1.77,1.69,1.73,849200
ACNB,20120222,14.33,14.4,14.06,14.4,1100
ACOR,20120222,24.71,25.15,24.58,25.07,453100
ACPW,20120222,3.75,3.9,3.65,3.75,403800
ACRX,20120222,3,3,2.75,2.95,4100
ACTG,20120222,39.59,40.35,39.59,39.9,340200
ACTS,20120222,1.76,1.79,1.75,1.76,36000
ACUR,20120222,3.32,3.47,3.32,3.37,33600
ACWI,20120222,46.3,46.39,46.19,46.29,417800
ACWX,20120222,40.75,40.86,40.64,40.76,235800
ACXM,20120222,13.85,14.12,13.85,13.95,301800
ADAT,20120222,1.4,1.42,1.36,1.38,37700
ADBE,20120222,32.46,32.89,32.24,32.33,3389600
ADEP,20120222,4.04,4.15,3.85,4.15,15100
ADES,20120222,22.12,22.99,21.83,22.67,49400
ADI,20120222,39.74,40.37,39.61,39.82,3282900
ADP,20120222,53.76,54.25,53.76,53.81,2196200
ADRA,20120222,25.99,25.99,25.73,25.91,11800
ADRD,20120222,20.36,20.4,20.32,20.38,5200
ADRE,20120222,43.45,43.61,43.37,43.52,70200
ADRU,20120222,19.85,20,19.85,20,1900
ADSK,20120222,38.15,38.35,37.61,37.76,3232700
ADTN,20120222,38.39,38.95,38.13,38.41,698000
ADUS,20120222,3.45,3.52,3.42,3.52,7500
ADVS,20120222,26.26,26.35,25.87,25.96,142400
AEGN,20120222,18.01,18.33,17.8,17.8,178900
