<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AACC,20121126,4.19,4.4,4.19,4.37,21200
AAIT,20121126,28.33,28.33,27.52,28.01,7700
AAME,20121126,2.93,2.93,2.93,2.93,100
AAON,20121126,20.28,20.64,20.22,20.61,36800
AAPL,20121126,575.9,590,573.71,589.53,22520600
AAWW,20121126,42.38,43.73,42.36,43.49,151700
AAXJ,20121126,57.37,57.45,57.09,57.45,176100
ABAX,20121126,36.75,37.12,36.71,37.12,57400
ABCB,20121126,10.87,10.98,10.64,10.94,43200
ABCD,20121126,1,1.06,1,1.04,16500
ABCO,20121126,43.62,43.87,42.93,43.27,209900
ABFS,20121126,7.55,8.16,7.55,8.05,567000
ABIO,20121126,1.56,1.62,1.56,1.62,31700
ABMD,20121126,14.18,14.38,13.98,14.31,684100
ABTL,20121126,3.93,3.95,3.75,3.87,26500
ACAD,20121126,2.23,2.37,2.17,2.3,3061600
ACAS,20121126,11.81,11.91,11.75,11.88,2190000
ACAT,20121126,36.05,36.27,35.78,36.18,94200
ACCL,20121126,8.82,8.82,8.7,8.8,48400
ACET,20121126,9.8,9.86,9.74,9.79,104000
ACFC,20121126,2.12,2.12,2.12,2.12,100
ACFN,20121126,7.9,8.15,7.9,8.02,52300
ACGL,20121126,43.87,44.53,43.85,44.41,705500
ACHC,20121126,22.34,22.79,22.15,22.65,60000
ACHN,20121126,7.65,7.75,7.52,7.68,395100
ACIW,20121126,41.98,43.78,41.48,43.46,332500
ACLS,20121126,0.99,0.99,0.95,0.97,175200
ACNB,20121126,16,16.13,15.52,16,5500
ACOR,20121126,25.01,25.01,24.4,24.64,291500
ACPW,20121126,3,3.2,2.95,3.15,114900
ACRX,20121126,4.4,5.19,4.27,4.97,289900
ACTG,20121126,21.01,21.46,20.96,21.38,331600
ACTS,20121126,1.6,1.62,1.58,1.62,40800
ACUR,20121126,1.12,1.25,1.12,1.2,45000
ACWI,20121126,46.74,46.84,46.55,46.84,585400
ACWX,20121126,40.02,40.18,39.99,40.15,104500
ACXM,20121126,17.56,17.57,17.33,17.45,335200
ADAT,20121126,1.16,1.16,1.12,1.12,39200
ADBE,20121126,33.31,33.33,33.05,33.29,2348400
ADEP,20121126,2.65,2.75,2.65,2.7,8400
ADES,20121126,16.84,16.95,16.18,16.4,44800
